pickup_zipcode,dropoff_zipcode,trip_time_in_secs
10017,11423,1426.0
10017,11426,1746.5
10017,11427,1800.0
10017,11428,1746.0
10017,11430,1841.4666666666667
10017,11432,1386.0
10017,11433,1830.0
10017,11435,2130.0
10017,11436,1333.5454545454545
10017,11514,3180.0
10017,11691,2436.0
10017,11692,1529.5
10017,11694,2304.0
10017,12186,300.0
10018,6896,5436.0
10018,7002,4920.0
10018,7010,962.0
10018,7013,1335.0
10018,7014,1044.5
10018,7022,739.6666666666666
10018,7024,1560.0
10018,7030,679.9655172413793
10018,7042,1564.0
10018,7046,1980.0
10018,7054,1800.0
10018,7070,979.0
10018,7071,1426.0
10018,7073,1500.0
10018,7079,3300.0
10018,7086,533.125
10018,7087,740.8888888888889
10018,7088,2400.0
10018,7093,775.7777777777778
10018,7094,960.0
10018,7110,1200.0
10018,7114,1585.7102803738317
10018,7201,1500.0
10018,7206,1860.0
10018,7302,1315.3333333333333
10018,7304,1263.0
10018,7305,1793.0
10018,7306,1186.6666666666667
10018,7307,1115.6
10018,7310,1055.3333333333333
10018,7450,1923.0
10018,7470,1500.0
10018,7512,1718.0
10018,7621,420.0
10018,7628,2100.0
10018,7631,1200.0
10018,7650,1290.0
10018,7657,1162.0
10018,7732,270.0
10018,7901,1920.0
10018,7921,1860.0
10018,7940,2073.0
10018,8830,2580.0
10018,8879,3034.0
10018,8886,480.0
10018,10001,371.8064743138635
10018,10002,1122.2338028169015
10018,10003,701.2316247582205
10018,10004,1166.5287769784172
10018,10005,1131.9545454545455
10018,10006,1084.7105263157894
10018,10007,992.3084112149533
10018,10009,933.1245376078915
10018,10010,604.6849258649094
10018,10011,395.291935483871
10018,10012,871.0274574409665
10018,10013,793.8028616852147
10018,10014,506.75990566037734
10018,10016,498.71030850263355
10018,10017,636.1187607573149
10018,10018,313.82110552763817
10018,10019,427.05846994535517
10018,10020,347.1547471162378
10018,10021,810.8788759689922
10018,10022,618.9670552458185
10018,10023,552.0075235109717
10018,10024,706.1064773735582
10018,10025,813.4266211604096
10018,10026,990.8246268656717
10018,10027,891.6145833333334
10018,10028,895.7290470723307
10018,10029,953.4081632653061
10018,10030,1145.6935483870968
10018,10031,1001.6395348837209
10018,10032,989.5925925925926
10018,10033,1075.5096153846155
10018,10034,1286.4137931034484
10018,10035,1132.4754098360656
10018,10036,323.5690703735882
10018,10037,1171.8240740740741
10018,10038,1175.3157894736842
10018,10039,1159.0
10018,10040,1149.0
10018,10044,890.0540540540541
10018,10065,746.989393939394
10018,10069,555.6851063829787
10018,10075,833.3148148148148
10018,10103,1309.1304347826087
10018,10111,484.25976884975233
10018,10112,395.4317637669593
10018,10115,948.6052631578947
10018,10119,366.19454163750873
10018,10128,910.6967963386728
10018,10154,603.9473684210526
10018,10165,410.568281938326
10018,10167,558.6236559139785
10018,10168,458.0741410488246
10018,10170,474.75
10018,10173,401.4682686383241
10018,10174,520.027149321267
10018,10199,289.4069192751236
10018,10278,1042.6174496644296
10018,10280,1034.1655629139073
10018,10282,888.9230769230769
10018,10301,2790.0
10018,10302,2220.0
10018,10304,2011.0
10018,10305,2126.0
10018,10306,3000.0
10018,10308,3180.0
10018,10451,1314.2
10018,10452,1255.0967741935483
10018,10453,1339.9722222222222
10018,10454,1140.090909090909
10018,10455,1446.888888888889
10018,10456,1743.6
10018,10457,1536.0714285714287
10018,10458,1657.25
10018,10459,1703.1176470588234
10018,10460,1692.0714285714287
10018,10461,1760.25
10018,10462,1629.16
10018,10463,1405.972972972973
10018,10465,1493.125
10018,10466,1819.5454545454545
10018,10467,1576.5
10018,10468,1497.6857142857143
10018,10469,2137.5
10018,10470,1688.0
10018,10471,1281.7857142857142
10018,10472,1612.857142857143
10018,10473,1361.5
10018,10475,1723.125
10018,10550,1800.0
10018,10552,1620.0
10018,10705,1400.0
10018,10706,3048.0
10018,10911,360.0
10018,10917,2640.0
10018,10954,3180.0
10018,10983,660.0
10018,11004,2100.0
10018,11020,1860.0
10018,11042,420.0
10018,11096,3180.0
10018,11101,949.9130434782609
10018,11102,1201.103448275862
10018,11103,1277.8240740740741
10018,11104,1052.648854961832
10018,11105,1360.6478873239437
10018,11106,1073.986928104575
10018,11109,910.6486486486486
10018,11201,1397.2602739726028
10018,11203,2212.4545454545455
10018,11204,2112.375
10018,11205,1641.25
10018,11206,1613.5466666666666
10018,11207,2927.0
10018,11208,2432.0
10018,11209,1775.4666666666667
10018,11210,2396.0
10018,11211,1399.3160621761658
10018,11212,2273.9333333333334
10018,11213,1922.860465116279
10018,11214,1916.3
10018,11215,1623.6041666666667
10018,11216,1991.625
10018,11217,1474.8951612903227
10018,11218,1756.1944444444443
10018,11219,2031.9166666666667
10018,11220,1896.0285714285715
10018,11221,2055.3125
10018,11222,1316.736
10018,11223,2219.0
10018,11224,2287.4
10018,11225,1811.2093023255813
10018,11226,1945.551724137931
10018,11228,1916.857142857143
10018,11229,2161.5714285714284
10018,11230,1944.8095238095239
10018,11231,1693.8813559322034
10018,11232,1613.56
10018,11233,2160.75
10018,11234,2022.0
10018,11235,2460.0
10018,11236,2835.5
10018,11237,1868.0
10018,11238,1712.107142857143
10018,11239,3086.5
10018,11351,1667.0
10018,11354,1797.5
10018,11355,1595.2222222222222
10018,11356,2191.6666666666665
10018,11357,1770.0
10018,11358,2183.0
10018,11361,1920.0
10018,11363,2100.0
10018,11364,2220.0
10018,11365,1264.5714285714287
10018,11366,1414.0
10018,11367,1555.25
10018,11368,1685.875
10018,11369,1629.28125
10018,11370,1428.0181818181818
10018,11371,1547.2227272727273
10018,11372,1549.081081081081
10018,11373,1440.6458333333333
10018,11374,1467.5641025641025
10018,11375,1540.9117647058824
10018,11377,1368.0545454545454
10018,11378,1276.7368421052631
10018,11379,1421.8181818181818
10018,11385,1883.4
10018,11411,2469.6666666666665
10018,11413,1872.6666666666667
10018,11414,2250.0
10018,11415,2061.7272727272725
10018,11416,1784.25
10018,11417,1830.75
10018,11418,1714.3333333333333
10018,11419,2351.0
10018,11420,1892.5714285714287
10018,11421,2110.0
10018,11422,2036.0
10018,11423,1780.0
10018,11426,1985.0
10018,11427,2400.0
10018,11428,1347.5
10018,11429,2725.0
10018,11430,2306.5037220843674
10018,11432,1817.142857142857
10018,11433,1920.0
10018,11434,1964.5714285714287
10018,11435,2091.4285714285716
10018,11436,1870.4761904761904
10018,11509,2520.0
10018,11553,3167.5
10018,11576,1920.0
10018,11596,2251.0
10018,11598,2400.0
10018,11691,3780.0
10018,11692,3180.0
10018,12486,900.0
10019,7002,1740.0
10019,7020,420.0
10019,7024,1188.0
10019,7030,802.2666666666667
10019,7032,1180.0
10019,7050,420.0
10019,7071,1800.0
10019,7073,900.0
10019,7086,665.3333333333334
10019,7087,1035.0
10019,7093,815.5
10019,7094,2803.6
10019,7102,2100.0
10019,7105,900.0
10019,7114,1868.6796116504854
10019,7302,1505.7142857142858
10019,7307,1110.0
10019,7310,1261.5
10019,7311,840.0
10019,7430,2580.0
10019,7452,2220.0
10019,7631,3589.0
10019,7650,985.0
10019,7666,1440.0
10019,10001,416.51684210526315
10019,10002,1340.856603773585
10019,10003,922.4941740918438
10019,10004,1228.8760683760684
10019,10005,1122.2608695652175
10019,10006,1223.8297101449275
10019,10007,1159.95670995671
10019,10009,1136.5025728987994
10019,10010,846.4168994413408
10019,10011,545.1356466876972
10019,10012,1083.5027777777777
10019,10013,937.186475409836
10019,10014,719.112493239589
10019,10016,768.4943820224719
10019,10017,715.2827586206896
10019,10018,445.0402212166918
10019,10019,272.0251024590164
10019,10020,344.96271101033005
10019,10021,639.8013998250219
10019,10022,499.1380471380471
10019,10023,298.33483146067414
10019,10024,417.8696045879867
10019,10025,542.1551264980027
10019,10026,794.2535787321063
10019,10027,667.3286713286714
10019,10028,764.0853658536586
10019,10029,895.9294117647058
10019,10030,950.9657534246576
10019,10031,845.9177489177489
10019,10032,821.7006802721088
10019,10033,853.2922077922078
10019,10034,994.6
10019,10035,1047.0487804878048
10019,10036,331.89503386004515
10019,10037,1006.7747747747748
10019,10038,1291.5688073394494
10019,10039,966.3866666666667
10019,10040,999.6144578313254
10019,10044,762.7142857142857
10019,10065,576.6533864541833
10019,10069,305.3830845771144
10019,10075,685.93234476367
10019,10103,1327.8095238095239
10019,10111,434.2828096118299
10019,10112,472.9676470588235
10019,10115,621.2341772151899
10019,10119,587.0402298850574
10019,10128,760.6270661157025
10019,10154,595.8101788170563
10019,10165,664.1924959216966
10019,10167,657.1141732283464
10019,10168,704.5022831050228
10019,10170,665.1360544217687
10019,10173,589.6613712374582
10019,10174,757.3831775700935
10019,10199,450.8039419087137
10019,10278,1174.0277777777778
10019,10280,1061.828282828283
10019,10282,920.5795724465559
10019,10302,2525.5
10019,10304,2340.3333333333335
10019,10305,2611.5
10019,10306,3300.0
10019,10308,2460.0
10019,10310,2460.0
10019,10311,2460.0
10019,10451,1261.4444444444443
10019,10452,1154.75
10019,10453,1128.1785714285713
10019,10454,1320.0
10019,10455,1731.888888888889
10019,10456,1230.625
10019,10457,1120.0
10019,10458,1227.7
10019,10459,1334.4166666666667
10019,10460,1284.0
10019,10461,1472.8
10019,10462,1333.3529411764705
10019,10463,1058.2790697674418
10019,10465,1689.8333333333333
10019,10466,1480.0
10019,10467,1574.95
10019,10468,1322.5882352941176
10019,10469,1520.0
10019,10470,1243.4545454545455
10019,10471,1120.85
10019,10472,1464.0
10019,10473,1365.0
10019,10474,1080.0
10019,10475,2160.0
10019,10523,1983.0
10019,10538,2220.0
10019,10550,1672.5
10019,10703,1560.0
10019,10704,1680.0
10019,10705,1292.5
10019,10708,1080.0
10019,10710,1526.0
10019,10803,1800.0
10019,10931,4500.0
10019,11005,1841.0
10019,11030,3600.0
10019,11101,918.6623376623377
10019,11102,1078.978494623656
10019,11103,1173.2133333333334
10019,11104,948.2844036697247
10019,11105,1189.8474576271187
10019,11106,996.6086956521739
10019,11109,1032.378787878788
10019,11201,1538.2553191489362
10019,11203,2340.0
10019,11204,2010.0
10019,11205,1725.2222222222222
10019,11206,1618.1538461538462
10019,11208,2100.0
10019,11209,1838.4117647058824
10019,11210,2842.6
10019,11211,1593.9197080291972
10019,11212,1460.0
10019,11213,2012.3333333333333
10019,11214,1855.6666666666667
10019,11215,1883.4943820224719
10019,11216,1926.03125
10019,11217,1747.9661016949153
10019,11218,1664.5483870967741
10019,11219,1890.7
10019,11220,1819.047619047619
10019,11221,2042.8333333333333
10019,11222,1271.811475409836
10019,11223,2428.0833333333335
10019,11224,1890.0
10019,11225,1998.2941176470588
10019,11226,2167.8695652173915
10019,11228,2033.1666666666667
10019,11229,2561.8
10019,11230,2126.9166666666665
10019,11231,1759.860465116279
10019,11232,1664.1
10019,11233,2638.4
10019,11234,2580.0
10019,11235,2290.0
10019,11236,2464.0
10019,11237,2027.2727272727273
10019,11238,1731.7450980392157
10019,11354,1860.25
10019,11355,1930.8
10019,11356,1965.0
10019,11357,1962.857142857143
10019,11358,1769.4
10019,11360,1722.5
10019,11361,1840.0
10019,11362,1946.5
10019,11364,1620.0
10019,11366,1988.5714285714287
10019,11367,1614.0
10019,11368,1621.1666666666667
10019,11369,1753.1142857142856
10019,11370,1346.2333333333333
10019,11371,1629.5251256281408
10019,11372,1566.9615384615386
10019,11373,1455.3636363636363
10019,11374,1480.04
10019,11375,1515.2564102564102
10019,11377,1164.6279069767443
10019,11378,1722.2
10019,11379,1704.0
10019,11385,1782.5454545454545
10019,11412,3072.0
10019,11414,2040.0
10019,11415,1761.5714285714287
10019,11416,1955.0
10019,11417,2940.0
10019,11418,1620.0
10019,11419,1700.0
10019,11420,2329.0
10019,11421,1980.0
10019,11423,2160.0
10019,11426,2160.0
10019,11427,1500.0
10019,11428,2340.0
10019,11430,2457.5652173913045
10019,11432,2133.0
10019,11433,2443.0
10019,11434,1656.6666666666667
10019,11435,1770.0
10019,11436,2210.4
10019,11520,3060.0
10019,11553,2715.0
10019,11563,2700.0
10019,11694,2160.0
10019,12542,330.0
10020,6831,2501.0
10020,6906,3493.0
10020,7010,1316.0
10020,7020,1560.0
10020,7024,1215.0
10020,7029,1506.0
10020,7030,944.3962264150944
10020,7047,270.0
10020,7052,1980.0
10020,7071,1320.0
10020,7083,1620.0
10020,7086,811.0
10020,7087,779.3333333333334
10020,7093,912.0
10020,7114,1907.6098003629763
10020,7201,1780.0
10020,7302,1477.7368421052631
10020,7304,1728.0
10020,7306,729.75
10020,7307,1106.125
10020,7310,1330.047619047619
10020,7423,2100.0
10020,7436,300.0
10020,7452,1500.0
10020,7603,2160.0
10020,7605,1320.0
10020,7607,2040.0
10020,7608,1980.0
10020,7732,480.0
10020,7760,360.0
10020,7940,240.0
10020,8609,5027.0
10020,8738,180.0
10020,8901,3131.0
10020,10001,559.8328112764291
10020,10002,1212.0788990825688
10020,10003,803.9484758564877
10020,10004,1252.3677685950413
10020,10005,1288.6666666666667
10020,10006,1225.4420731707316
10020,10007,1123.4471445929526
10020,10009,999.3765941485372
10020,10010,701.5044404973357
10020,10011,634.5690235690236
10020,10012,986.7010387636179
10020,10013,945.4733590733591
10020,10014,712.9670822942643
10020,10016,578.2221760797343
10020,10017,587.6394302848576
10020,10018,377.28575006260957
10020,10019,326.09553406998157
10020,10020,320.44629808355165
10020,10021,568.5716607084823
10020,10022,443.7070026933436
10020,10023,410.2689626896269
10020,10024,570.3070882852292
10020,10025,712.4036603965429
10020,10026,870.9921052631579
10020,10027,858.9367816091954
10020,10028,703.8520254435889
10020,10029,818.0128913443831
10020,10030,1047.7652173913043
10020,10031,962.3071428571428
10020,10032,938.1484593837534
10020,10033,1000.0144230769231
10020,10034,1075.319587628866
10020,10035,1131.3555555555556
10020,10036,470.0414868901427
10020,10037,1025.7098445595855
10020,10038,1252.4636591478697
10020,10039,1069.2442748091603
10020,10040,1105.7045454545455
10020,10044,729.2413793103449
10020,10065,554.2408138475554
10020,10069,432.9489322191272
10020,10075,630.0562448304383
10020,10103,1189.2972972972973
10020,10111,344.67934782608694
10020,10112,346.53504672897196
10020,10115,873.27734375
10020,10119,456.1262419104913
10020,10128,700.6440611524893
10020,10154,468.1127385707945
10020,10165,462.35057821059036
10020,10167,493.0587606837607
10020,10168,554.6832917705735
10020,10170,504.82191780821915
10020,10173,423.1463567839196
10020,10174,582.820281124498
10020,10199,509.12689655172414
10020,10278,1157.2372448979593
10020,10280,1175.7816091954023
10020,10282,1066.7003012048192
10020,10301,2354.0
10020,10303,3180.0
10020,10304,2464.5
10020,10305,2280.714285714286
10020,10306,2730.0
10020,10308,2700.0
10020,10310,2790.0
10020,10311,3025.5
10020,10312,2549.0
10020,10451,1216.4594594594594
10020,10452,1584.0588235294117
10020,10453,1191.5897435897436
10020,10454,1125.95
10020,10455,1220.2142857142858
10020,10456,1534.0833333333333
10020,10457,1151.25
10020,10458,1560.8333333333333
10020,10459,1490.4375
10020,10460,1514.3
10020,10461,1677.2941176470588
10020,10462,1504.1739130434783
10020,10463,1255.967741935484
10020,10465,1500.1666666666667
10020,10466,1520.0
10020,10467,1523.125
10020,10468,1444.8918918918919
10020,10469,1668.5
10020,10470,1439.16
10020,10471,1303.837837837838
10020,10472,1385.5
10020,10473,1348.8333333333333
10020,10474,1619.0
10020,10475,1687.0
10020,10523,3240.0
10020,10538,2234.5
10020,10550,1740.0
10020,10607,1790.5
10020,10703,2010.0
10020,10704,1940.0
10020,10705,1348.0
10020,10708,1859.0
10020,10801,1920.0
10020,10803,1500.0
10020,10927,720.0
10020,10994,600.0
10020,11005,2010.0
10020,11101,892.5793103448276
10020,11102,1025.1893004115227
10020,11103,1108.256338028169
10020,11104,933.9775641025641
10020,11105,1203.5175879396984
10020,11106,899.3455377574371
10020,11109,945.4641148325359
10020,11201,1443.8853503184714
10020,11203,2420.0
10020,11204,2345.0
10020,11205,1611.9223300970873
10020,11206,1486.103448275862
10020,11207,2611.6666666666665
10020,11208,2106.8
10020,11209,1984.35
10020,11210,2303.9523809523807
10020,11211,1488.5395894428152
10020,11212,2579.75
10020,11213,2050.035714285714
10020,11214,2443.65
10020,11215,1790.529702970297
10020,11216,1867.9473684210527
10020,11217,1586.1803921568628
10020,11218,1828.0
10020,11219,1998.9
10020,11220,1732.7368421052631
10020,11221,1951.8809523809523
10020,11222,1246.0307692307692
10020,11223,2142.3125
10020,11224,2469.4
10020,11225,1879.5294117647059
10020,11226,2029.439024390244
10020,11228,2023.375
10020,11229,2597.5625
10020,11230,2193.0
10020,11231,1829.4621848739496
10020,11232,1867.75
10020,11233,1931.7058823529412
10020,11234,3150.0
10020,11235,2776.714285714286
10020,11236,2458.0
10020,11237,1910.0714285714287
10020,11238,1743.6814159292035
10020,11351,1436.3333333333333
10020,11354,1702.8461538461538
10020,11355,1581.6
10020,11356,2179.5
10020,11357,1703.0
10020,11358,2045.6
10020,11359,2100.0
10020,11360,1862.5
10020,11361,1791.8333333333333
10020,11363,1640.0
10020,11364,1872.4
10020,11365,1834.2857142857142
10020,11366,1875.0
10020,11367,1606.625
10020,11368,1637.8076923076924
10020,11369,1661.7899649941658
10020,11370,1446.7264150943397
10020,11371,1581.4045432576124
10020,11372,1318.378640776699
10020,11373,1332.0470588235294
10020,11374,1379.4109589041095
10020,11375,1546.8
10020,11377,1184.9574468085107
10020,11378,1302.7297297297298
10020,11379,1466.138888888889
10020,11385,1942.85
10020,11411,2040.0
10020,11412,1994.25
10020,11413,2467.0
10020,11414,2229.0
10020,11415,1750.65
10020,11416,1873.4
10020,11417,1875.0
10020,11418,1747.4285714285713
10020,11419,2087.714285714286
10020,11420,2420.2
10020,11421,1719.076923076923
10020,11422,2250.0
10020,11423,1924.2
10020,11426,1620.0
10020,11427,1917.0
10020,11428,2002.3333333333333
10020,11429,2340.0
10020,11430,2408.906512605042
10020,11432,1704.7142857142858
10020,11433,2100.0
10020,11434,1918.5
10020,11435,1961.3333333333333
10020,11436,2046.432098765432
10020,11514,2520.0
10020,11516,2220.0
10020,11518,2640.0
10020,11548,3960.0
10020,11576,780.0
10020,11580,2220.0
10020,11581,3060.0
10020,11598,2400.0
10020,11691,3149.0
10020,11692,3660.0
10020,11693,2520.0
10020,11694,2937.3333333333335
10020,11697,1020.0
10020,11724,3360.0
10020,11751,720.0
10020,11801,3000.0
10020,12456,300.0
10020,12508,660.0
10020,12520,1860.0
10020,12550,360.0
10020,12835,1080.0
10020,12878,840.0
10021,7002,2820.0
10021,7029,1800.0
10021,7030,1270.6
10021,7086,1197.6666666666667
10021,7105,1320.0
10021,7114,2288.03125
10021,7302,1940.0
10021,7310,1578.3333333333333
10021,7644,2880.0
10021,7976,1260.0
10021,10001,1060.3620071684588
10021,10002,899.2993630573249
10021,10003,874.7546468401487
10021,10004,951.008
10021,10005,836.7234042553191
10021,10006,1113.3641975308642
10021,10007,1242.871794871795
10021,10009,756.8103448275862
10021,10010,767.6264441591784
10021,10011,1146.5264317180618
10021,10012,1105.1925876902712
10021,10013,1300.5476923076924
10021,10014,1173.2054195804196
10021,10016,702.9237421383648
10021,10017,486.40897755610973
10021,10018,911.3759086188993
10021,10019,704.4675090252707
10021,10020,697.1641494435612
10021,10021,293.0677376171352
10021,10022,411.95279217040877
10021,10023,546.6909920182441
10021,10024,561.2297476759628
10021,10025,730.3314447592068
10021,10026,714.8641975308642
10021,10027,985.1549295774648
10021,10028,271.60711449896775
10021,10029,454.4950980392157
10021,10030,898.1739130434783
10021,10031,1137.7288135593221
10021,10032,1102.7582417582419
10021,10033,1183.1304347826087
10021,10034,1237.6060606060605
10021,10035,523.2025316455696
10021,10036,890.8049095607236
10021,10037,652.0286624203821
10021,10038,941.685618729097
10021,10039,1043.625
10021,10040,1096.448275862069
10021,10044,405.8805970149254
10021,10065,310.7667560321716
10021,10069,662.5127118644068
10021,10075,250.07169436864302
10021,10103,848.03125
10021,10111,551.9899185730903
10021,10112,713.8373015873016
10021,10115,946.664596273292
10021,10119,960.2968210089841
10021,10128,336.8159340659341
10021,10154,498.49028840494407
10021,10165,778.6072186836518
10021,10167,574.6004636785162
10021,10168,669.1228070175439
10021,10170,621.3693045563549
10021,10173,748.7735077677842
10021,10174,572.7624242424242
10021,10199,1006.9054054054054
10021,10278,1198.2572614107885
10021,10280,1063.741573033708
10021,10282,1153.10989010989
10021,10304,1980.0
10021,10310,2820.0
10021,10312,2547.0
10021,10451,832.6060606060606
10021,10452,1035.9473684210527
10021,10453,1032.75
10021,10454,776.1923076923077
10021,10455,1021.5833333333334
10021,10456,1229.5
10021,10457,1586.5
10021,10458,1603.0
10021,10459,1116.0
10021,10460,1867.5
10021,10461,1477.142857142857
10021,10462,1605.1764705882354
10021,10463,1294.96
10021,10465,1226.25
10021,10466,1764.0
10021,10467,1393.5454545454545
10021,10468,1286.909090909091
10021,10469,1392.0
10021,10470,1065.625
10021,10471,1432.842105263158
10021,10472,1071.3333333333333
10021,10473,2010.0
10021,10474,1287.0
10021,10475,1728.75
10021,10550,1686.0
10021,10601,2400.0
10021,10704,1290.0
10021,11004,4201.0
10021,11020,1850.0
10021,11040,2346.0
10021,11101,707.276923076923
10021,11102,867.5925925925926
10021,11103,966.7401574803149
10021,11104,804.8058252427185
10021,11105,1080.3636363636363
10021,11106,783.5875
10021,11109,803.8157894736842
10021,11201,1214.5463917525774
10021,11203,2002.75
10021,11204,2230.0
10021,11205,1603.0
10021,11206,1410.0681818181818
10021,11207,2156.3333333333335
10021,11208,2460.0
10021,11209,1607.4
10021,11210,2040.0
10021,11211,1203.6861313868612
10021,11212,2921.0
10021,11213,1944.4444444444443
10021,11215,1907.0655737704917
10021,11216,1785.4444444444443
10021,11217,1585.0697674418604
10021,11218,1568.5882352941176
10021,11219,2025.0
10021,11220,1523.4444444444443
10021,11221,2172.6
10021,11222,1090.1909090909091
10021,11223,2300.0
10021,11224,2640.0
10021,11225,1789.75
10021,11226,1640.5714285714287
10021,11228,1685.0
10021,11230,1695.2
10021,11231,1347.8125
10021,11232,1484.1666666666667
10021,11233,2100.0
10021,11236,3201.0
10021,11237,1636.3333333333333
10021,11238,1598.121212121212
10021,11351,1300.0
10021,11354,1728.0
10021,11355,1514.888888888889
10021,11356,1500.0
10021,11357,1290.3333333333333
10021,11358,1360.0
10021,11360,2250.0
10021,11361,2042.0
10021,11363,2818.0
10021,11364,1380.0
10021,11365,1363.5
10021,11366,2786.0
10021,11367,1793.1666666666667
10021,11368,1071.4285714285713
10021,11369,1194.3375
10021,11370,1107.9117647058824
10021,11371,1136.3701923076924
10021,11372,1236.611111111111
10021,11373,1260.9354838709678
10021,11374,1403.0
10021,11375,1685.157894736842
10021,11377,1022.5849056603773
10021,11378,1047.4444444444443
10021,11379,1367.9375
10021,11385,1440.0
10021,11413,2880.0
10021,11414,2100.0
10021,11415,1587.7142857142858
10021,11417,1740.0
10021,11419,1740.0
10021,11420,1321.0
10021,11421,1428.0
10021,11429,1980.0
10021,11430,2131.466165413534
10021,11432,2340.0
10021,11433,1620.0
10021,11435,1816.75
10021,11436,2065.714285714286
10021,11694,3780.0
10021,11978,960.0
10021,17853,840.0
10022,7010,1444.0
10022,7014,1281.0
10022,7022,2640.0
10022,7024,1320.0
10022,7030,1228.25
10022,7070,2100.0
10022,7073,2880.0
10022,7086,827.0
10022,7087,1440.0
10022,7093,690.0
10022,7104,600.0
10022,7114,2185.7872340425533
10022,7302,1833.0
10022,7304,1380.0
10022,7306,1340.0
10022,7307,1590.0
10022,7310,1545.5
10022,7311,840.0
10022,7417,2545.0
10022,7605,1380.0
10022,7627,2151.0
10022,7631,1320.0
10022,7650,1200.0
10022,7750,360.0
10022,7757,900.0
10022,7762,180.0
10022,7830,360.0
10022,7924,1440.0
10022,7945,600.0
10022,10001,884.3391136801541
10022,10002,959.0854545454546
10022,10003,687.3674326661725
10022,10004,987.5912698412699
10022,10005,967.8351648351648
10022,10006,1179.1333333333334
10022,10007,1228.6122448979593
10022,10009,737.7912388774812
10022,10010,558.2279370952822
10022,10011,957.3540816326531
10022,10012,936.3913043478261
10022,10013,1200.4453441295548
10022,10014,963.125
10022,10016,467.0029225523624
10022,10017,309.4798068481124
10022,10018,699.4075218959299
10022,10019,538.7198612315698
10022,10020,503.77194342181747
10022,10021,337.1784477784189
10022,10022,315.54058232414326
10022,10023,584.8729574223245
10022,10024,677.9890522364717
10022,10025,826.8640776699029
10022,10026,787.069182389937
10022,10027,1075.4583333333333
10022,10028,452.51324938921255
10022,10029,580.796
10022,10030,1019.11
10022,10031,1171.216
10022,10032,1142.9559748427673
10022,10033,1141.01
10022,10034,1283.1739130434783
10022,10035,682.6585365853658
10022,10036,738.8854378818737
10022,10037,829.8316831683169
10022,10038,1004.4728033472803
10022,10039,1101.8727272727272
10022,10040,1228.6851851851852
10022,10044,431.74188034188035
10022,10065,291.59861999326824
10022,10069,656.0037878787879
10022,10075,393.7404332129964
10022,10103,984.5862068965517
10022,10111,358.15252525252527
10022,10112,477.5285326086956
10022,10115,992.1510791366907
10022,10119,737.5295668549905
10022,10128,486.83110171482264
10022,10154,292.9657079646018
10022,10165,520.3003766478342
10022,10167,329.6636707663198
10022,10168,418.2204724409449
10022,10170,337.9825218476904
10022,10173,495.5233975619347
10022,10174,319.1482203803023
10022,10199,809.4042553191489
10022,10278,1122.503846153846
10022,10280,1069.8657407407406
10022,10282,1232.5035294117647
10022,10301,2280.0
10022,10302,2340.0
10022,10304,2100.0
10022,10305,1725.0
10022,10308,2820.0
10022,10309,3853.0
10022,10310,4560.0
10022,10312,2490.0
10022,10451,940.9615384615385
10022,10452,1204.875
10022,10453,1192.3428571428572
10022,10454,963.8846153846154
10022,10455,1032.8333333333333
10022,10456,1303.5294117647059
10022,10457,1251.25
10022,10458,1632.4705882352941
10022,10459,1187.6666666666667
10022,10460,1520.5
10022,10461,1552.6666666666667
10022,10462,1430.892857142857
10022,10463,1483.590909090909
10022,10464,1740.0
10022,10465,1328.5714285714287
10022,10466,1631.6666666666667
10022,10467,1545.8
10022,10468,1276.2608695652175
10022,10469,1439.0
10022,10470,1242.1666666666667
10022,10471,1575.3529411764705
10022,10472,1393.3809523809523
10022,10473,1650.0
10022,10474,1441.0
10022,10475,1577.4166666666667
10022,10522,2520.0
10022,10549,3300.0
10022,10701,1260.0
10022,10704,1080.0
10022,10705,1540.5
10022,10708,1650.0
10022,10911,240.0
10022,10913,300.0
10022,11001,2040.0
10022,11004,1440.0
10022,11005,1740.0
10022,11021,2226.25
10022,11101,566.5560344827586
10022,11102,757.3625
10022,11103,876.605504587156
10022,11104,686.9691358024692
10022,11105,1024.0
10022,11106,707.584
10022,11109,668.6161290322581
10022,11201,1311.83631713555
10022,11203,2400.0
10022,11204,2120.9
10022,11205,1564.3333333333333
10022,11206,1287.7462686567164
10022,11207,2365.1666666666665
10022,11208,2143.8333333333335
10022,11209,1726.09375
10022,11210,2142.5
10022,11211,1217.8586206896553
10022,11212,2489.5
10022,11213,1952.5625
10022,11214,2270.5714285714284
10022,11215,1715.5441176470588
10022,11216,1765.7297297297298
10022,11217,1490.8
10022,11218,1648.027027027027
10022,11219,1924.5
10022,11220,1703.2903225806451
10022,11221,1923.0833333333333
10022,11222,918.8548387096774
10022,11223,2138.5
10022,11224,1970.0
10022,11225,1804.0
10022,11226,1847.96
10022,11228,1592.7142857142858
10022,11229,2261.6153846153848
10022,11230,2127.5
10022,11231,1466.2133333333334
10022,11232,1597.0
10022,11233,2104.3076923076924
10022,11234,2160.0
10022,11235,2630.25
10022,11236,2289.6666666666665
10022,11237,1538.516129032258
10022,11238,1605.5333333333333
10022,11239,1680.0
10022,11351,2280.0
10022,11354,1578.5
10022,11355,1581.95
10022,11356,1914.5
10022,11357,1615.8823529411766
10022,11358,1899.4
10022,11359,1560.0
10022,11360,1440.0
10022,11361,1793.8333333333333
10022,11362,1522.0
10022,11363,1591.0
