pickup_zipcode,dropoff_zipcode,trip_time_in_secs
10017,10454,1020.0
10017,10455,1040.0
10017,10459,1320.0
10017,10460,3480.0
10017,10462,1980.0
10017,10463,1500.0
10017,10467,1140.0
10017,10468,1140.0
10017,10470,1400.0
10017,10471,1540.0
10017,10472,1590.0
10017,11101,772.0
10017,11102,726.0
10017,11103,993.75
10017,11104,860.0
10017,11105,1033.8461538461538
10017,11106,721.5
10017,11109,724.6153846153846
10017,11201,1037.3684210526317
10017,11204,1620.0
10017,11205,1225.7142857142858
10017,11206,1254.0
10017,11209,1640.0
10017,11211,1033.0434782608695
10017,11212,1740.0
10017,11213,1980.0
10017,11214,1620.0
10017,11215,1504.0
10017,11216,1600.0
10017,11217,1429.655172413793
10017,11218,1470.0
10017,11219,2340.0
10017,11220,1410.0
10017,11221,2100.0
10017,11222,888.75
10017,11223,1380.0
10017,11224,2400.0
10017,11225,1680.0
10017,11226,1680.0
10017,11228,1380.0
10017,11229,2160.0
10017,11230,1920.0
10017,11231,1302.857142857143
10017,11233,1260.0
10017,11237,1510.0
10017,11238,1474.2857142857142
10017,11354,1320.0
10017,11356,1924.0
10017,11365,1020.0
10017,11366,1080.0
10017,11367,900.0
10017,11368,1512.0
10017,11369,1314.0
10017,11370,960.0
10017,11371,1113.9622641509434
10017,11372,1002.0
10017,11373,1005.0
10017,11374,1305.5555555555557
10017,11375,1320.0
10017,11377,867.2727272727273
10017,11378,660.0
10017,11379,1020.0
10017,11385,1500.0
10017,11415,1524.0
10017,11421,1140.0
10017,11427,1800.0
10017,11430,1895.7692307692307
10017,11433,1620.0
10017,11435,2220.0
10017,11436,1200.0
10017,12186,300.0
10018,7014,1200.0
10018,7030,667.5
10018,7046,1980.0
10018,7071,1620.0
10018,7087,1040.0
10018,7093,690.0
10018,7094,1380.0
10018,7114,1747.0588235294117
10018,7206,1860.0
10018,7302,1050.0
10018,7306,1380.0
10018,7307,1020.0
10018,7310,1230.0
10018,7470,1500.0
10018,7631,1200.0
10018,10001,366.5934065934066
10018,10002,1073.4782608695652
10018,10003,705.3707165109034
10018,10004,1214.4444444444443
10018,10005,1140.0
10018,10006,1035.9375
10018,10007,999.047619047619
10018,10009,898.5827338129496
10018,10010,615.7087628865979
10018,10011,435.5206611570248
10018,10012,844.5172413793103
10018,10013,799.3220338983051
10018,10014,502.30674846625766
10018,10016,507.9010152284264
10018,10017,693.0
10018,10018,297.32323232323233
10018,10019,410.5938566552901
10018,10020,356.06497461928933
10018,10021,819.5454545454545
10018,10022,686.2317460317461
10018,10023,568.0487804878048
10018,10024,721.8518518518518
10018,10025,777.2727272727273
10018,10026,972.0
10018,10027,892.0
10018,10028,925.7851239669421
10018,10029,996.2068965517242
10018,10030,1125.7142857142858
10018,10031,1002.0
10018,10032,1116.923076923077
10018,10033,1073.6842105263158
10018,10034,1140.0
10018,10035,1276.3636363636363
10018,10036,332.55840455840456
10018,10037,1410.0
10018,10038,1101.6
10018,10039,1320.0
10018,10040,1060.0
10018,10044,943.6363636363636
10018,10065,774.1643192488262
10018,10069,524.2105263157895
10018,10075,876.6101694915254
10018,10103,1225.7142857142858
10018,10111,529.0966666666667
10018,10112,426.99551569506724
10018,10115,1035.0
10018,10119,347.06831395348837
10018,10128,962.9508196721312
10018,10154,644.4
10018,10165,430.8316326530612
10018,10167,617.4728260869565
10018,10168,480.6060606060606
10018,10170,510.0
10018,10173,432.45283018867923
10018,10174,582.688679245283
10018,10199,282.0
10018,10278,962.6086956521739
10018,10280,1001.7391304347826
10018,10282,900.0
10018,10301,3480.0
10018,10302,2220.0
10018,10308,3180.0
10018,10451,1392.0
10018,10452,1425.0
10018,10453,1300.0
10018,10454,1180.0
10018,10455,1440.0
10018,10456,1520.0
10018,10457,1590.0
10018,10458,1420.0
10018,10459,1720.0
10018,10460,1640.0
10018,10461,1740.0
10018,10462,1590.0
10018,10463,1414.2857142857142
10018,10465,1560.0
10018,10466,2040.0
10018,10467,1540.0
10018,10468,1300.0
10018,10470,1740.0
10018,10471,1360.0
10018,10472,1800.0
10018,10475,2160.0
10018,10911,360.0
10018,11004,2100.0
10018,11020,1860.0
10018,11042,420.0
10018,11101,977.1428571428571
10018,11102,1367.3684210526317
10018,11103,1395.0
10018,11104,987.2692307692307
10018,11105,1332.4117647058824
10018,11106,1100.0
10018,11109,916.3636363636364
10018,11201,1424.2857142857142
10018,11203,1980.0
10018,11204,2010.0
10018,11205,1584.0
10018,11206,1345.7142857142858
10018,11208,2010.0
10018,11209,1820.0
10018,11210,2055.0
10018,11211,1301.3793103448277
10018,11213,1912.5
10018,11214,1980.0
10018,11215,1504.6153846153845
10018,11216,2220.0
10018,11217,1458.7692307692307
10018,11218,1800.0
10018,11219,1560.0
10018,11220,1545.0
10018,11221,1840.0
10018,11222,1355.625
10018,11223,2220.0
10018,11224,2190.0
10018,11225,1845.0
10018,11226,1800.0
10018,11228,1860.0
10018,11229,2160.0
10018,11230,2025.0
10018,11231,1546.6666666666667
10018,11232,1710.0
10018,11233,2100.0
10018,11235,2040.0
10018,11236,2520.0
10018,11237,2110.909090909091
10018,11238,1654.2857142857142
10018,11351,1860.0
10018,11354,1920.0
10018,11355,1590.0
10018,11357,2040.0
10018,11361,1920.0
10018,11364,2220.0
10018,11365,1200.0
10018,11366,1440.0
10018,11367,1400.0
10018,11368,1704.0
10018,11369,1839.7826086956522
10018,11370,1509.2307692307693
10018,11371,1728.8135593220338
10018,11372,1675.0
10018,11373,1590.0
10018,11374,1215.0
10018,11375,1328.5714285714287
10018,11377,1504.2857142857142
10018,11378,1350.0
10018,11379,1080.0
10018,11385,2340.0
10018,11414,2220.0
10018,11415,1980.0
10018,11417,1560.0
10018,11418,1560.0
10018,11419,2160.0
10018,11420,1830.0
10018,11421,2070.0
10018,11423,1920.0
10018,11430,2450.0
10018,11432,1860.0
10018,11433,1920.0
10018,11434,2370.0
10018,11435,1740.0
10018,11436,1960.0
10018,11509,2520.0
10018,12486,900.0
10019,7024,1320.0
10019,7030,830.0
10019,7071,1800.0
10019,7073,840.0
10019,7086,750.0
10019,7087,1050.0
10019,7114,1977.142857142857
10019,7302,1560.0
10019,7307,1500.0
10019,7310,1140.0
10019,7452,2220.0
10019,10001,496.69565217391306
10019,10002,1217.872340425532
10019,10003,925.551724137931
10019,10004,1254.0
10019,10005,1104.0
10019,10006,1265.0
10019,10007,1179.5744680851064
10019,10009,1133.861111111111
10019,10010,881.1887550200803
10019,10011,591.5121951219512
10019,10012,1087.4849785407725
10019,10013,929.3877551020408
10019,10014,763.352
10019,10016,842.3951048951049
10019,10017,720.8219178082192
10019,10018,473.34939759036143
10019,10019,297.8854748603352
10019,10020,354.1525423728813
10019,10021,685.8
10019,10022,522.1432225063938
10019,10023,314.6705710102489
10019,10024,431.7919075144509
10019,10025,568.6315789473684
10019,10026,783.2608695652174
10019,10027,707.5
10019,10028,800.4484304932736
10019,10029,921.8181818181819
10019,10030,914.5454545454545
10019,10031,881.9056603773585
10019,10032,864.0
10019,10033,859.0243902439024
10019,10034,899.0769230769231
10019,10035,980.0
10019,10036,348.49748743718595
10019,10037,1014.2857142857143
10019,10038,1286.6666666666667
10019,10039,950.0
10019,10040,1020.0
10019,10044,734.1176470588235
10019,10065,634.1860465116279
10019,10069,315.43065693430657
10019,10075,735.2966507177033
10019,10103,1350.0
10019,10111,464.3754512635379
10019,10112,496.8
10019,10115,639.0754716981132
10019,10119,594.6242424242424
10019,10128,778.3106796116505
10019,10154,645.0
10019,10165,702.0288461538462
10019,10167,706.8762886597938
10019,10168,741.6666666666666
10019,10170,665.7142857142857
10019,10173,592.6553191489362
10019,10174,770.1639344262295
10019,10199,509.36170212765956
10019,10278,1175.820512820513
10019,10280,1240.0
10019,10282,958.5
10019,10304,2640.0
10019,10305,2460.0
10019,10306,3900.0
10019,10308,2460.0
10019,10451,1080.0
10019,10452,1200.0
10019,10453,1225.7142857142858
10019,10454,1620.0
10019,10456,1140.0
10019,10458,1110.0
10019,10460,1080.0
10019,10462,1620.0
10019,10463,1186.6666666666667
10019,10465,1860.0
10019,10467,2004.0
10019,10468,1350.0
10019,10469,1500.0
10019,10470,1284.0
10019,10471,1200.0
10019,10472,2160.0
10019,10473,1680.0
10019,10474,1080.0
10019,10475,2160.0
10019,10538,2220.0
10019,10704,1680.0
10019,10705,1260.0
10019,10931,4500.0
10019,11101,1001.5384615384615
10019,11102,1075.2
10019,11103,1154.4827586206898
10019,11104,922.5
10019,11105,1212.857142857143
10019,11106,964.2820512820513
10019,11109,995.0
10019,11201,1540.5882352941176
10019,11204,2055.0
10019,11205,1675.7142857142858
10019,11206,1313.3333333333333
10019,11209,1850.0
10019,11210,3630.0
10019,11211,1529.090909090909
10019,11213,1995.0
10019,11214,1920.0
10019,11215,1780.6666666666667
10019,11216,2108.5714285714284
10019,11217,1648.125
10019,11218,1512.0
10019,11219,1860.0
10019,11220,2250.0
10019,11221,1620.0
10019,11222,1178.4
10019,11223,2340.0
10019,11224,1890.0
10019,11225,2160.0
10019,11226,2212.5
10019,11228,2140.0
10019,11229,2100.0
10019,11230,2250.0
10019,11231,1674.0
10019,11233,1920.0
10019,11234,2460.0
10019,11235,2550.0
10019,11237,1755.0
10019,11238,1750.5882352941176
10019,11354,1740.0
10019,11355,1620.0
10019,11356,1800.0
10019,11357,1940.0
10019,11358,1770.0
10019,11361,2160.0
10019,11362,1980.0
10019,11366,1890.0
10019,11367,1590.0
10019,11368,1500.0
10019,11369,1897.6470588235295
10019,11370,1311.4285714285713
10019,11371,1668.6101694915253
10019,11372,1575.0
10019,11373,1491.4285714285713
10019,11374,1297.5
10019,11375,1470.0
10019,11377,1057.5
10019,11378,1860.0
10019,11379,1740.0
10019,11385,1940.0
10019,11414,2040.0
10019,11415,1630.0
10019,11416,1840.0
10019,11417,3000.0
10019,11418,1620.0
10019,11419,1800.0
10019,11420,2340.0
10019,11421,2250.0
10019,11423,2160.0
10019,11428,2340.0
10019,11430,2673.44262295082
10019,11432,1770.0
10019,11435,1560.0
10019,11436,1905.0
10020,7024,1140.0
10020,7030,1016.25
10020,7086,945.0
10020,7087,780.0
10020,7093,860.0
10020,7114,2020.353982300885
10020,7302,1840.0
10020,7307,860.0
10020,7310,1395.0
10020,7452,1500.0
10020,7603,2160.0
10020,10001,537.4528301886793
10020,10002,1220.4545454545455
10020,10003,829.5634674922601
10020,10004,1370.655737704918
10020,10005,1226.25
10020,10006,1244.8192771084337
10020,10007,1119.5294117647059
10020,10009,989.2194092827004
10020,10010,734.6714100905563
10020,10011,666.1157024793389
10020,10012,961.0122699386503
10020,10013,972.0446096654275
10020,10014,691.5545335085413
10020,10016,610.1319857312723
10020,10017,626.4566929133858
10020,10018,365.8477157360406
10020,10019,327.1264367816092
10020,10020,307.82997762863533
10020,10021,580.2613240418118
10020,10022,487.1411509229099
10020,10023,420.6376811594203
10020,10024,588.0861244019138
10020,10025,725.6363636363636
10020,10026,936.694214876033
10020,10027,846.3157894736842
10020,10028,740.0390625
10020,10029,857.7272727272727
10020,10030,1108.3333333333333
10020,10031,974.6938775510204
10020,10032,1133.5135135135135
10020,10033,1011.6666666666666
10020,10034,1107.2727272727273
10020,10035,1102.5
10020,10036,425.72613065326635
10020,10037,1023.0769230769231
10020,10038,1299.402985074627
10020,10039,1147.0588235294117
10020,10040,1147.5
10020,10044,776.7857142857143
10020,10065,588.1302876480541
10020,10069,455.54455445544556
10020,10075,639.3377483443709
10020,10103,1087.5
10020,10111,365.56697819314644
10020,10112,390.44117647058823
10020,10115,897.3913043478261
10020,10119,441.8774801587302
10020,10128,726.6895833333333
10020,10154,516.6050808314088
10020,10165,496.64649681528664
10020,10167,533.1472081218274
10020,10168,595.1020408163265
10020,10170,574.1772151898734
10020,10173,444.03012912482063
10020,10174,627.3488372093024
10020,10199,490.86614173228344
10020,10278,1062.2348484848485
10020,10280,1164.0
10020,10282,1071.5576923076924
10020,10305,2400.0
10020,10306,3120.0
10020,10311,3840.0
10020,10451,1147.5
10020,10452,2022.857142857143
10020,10453,1110.0
10020,10454,1140.0
10020,10455,1200.0
10020,10456,1020.0
10020,10457,1140.0
10020,10458,1536.0
10020,10459,1620.0
10020,10460,1400.0
10020,10461,1980.0
10020,10462,1545.0
10020,10463,1284.7058823529412
10020,10465,1560.0
10020,10466,1320.0
10020,10467,1760.0
10020,10468,1570.0
10020,10469,2460.0
10020,10470,1434.0
10020,10471,1218.4615384615386
10020,10472,1200.0
10020,10523,3240.0
10020,10538,2580.0
10020,10703,2100.0
10020,10704,1680.0
10020,10803,1500.0
10020,10994,600.0
10020,11101,1087.2727272727273
10020,11102,1051.578947368421
10020,11103,1144.9315068493152
10020,11104,952.9411764705883
10020,11105,1216.0975609756097
10020,11106,933.4444444444445
10020,11109,972.3529411764706
10020,11201,1369.090909090909
10020,11203,2160.0
10020,11204,2280.0
10020,11205,1527.0645161290322
10020,11206,1629.6774193548388
10020,11207,3000.0
10020,11208,1680.0
10020,11209,2006.25
10020,11210,2500.0
10020,11211,1398.5294117647059
10020,11213,1890.0
10020,11215,1788.5106382978724
10020,11216,1826.6666666666667
10020,11217,1513.7704918032787
10020,11218,1725.0
10020,11219,2145.0
10020,11220,1734.0
10020,11221,2130.0
10020,11222,1249.655172413793
10020,11223,2460.0
10020,11224,2940.0
10020,11225,1805.7142857142858
10020,11226,2040.0
10020,11228,1830.0
10020,11229,2280.0
10020,11230,2340.0
10020,11231,1651.764705882353
10020,11232,1867.5
10020,11233,1950.0
10020,11235,2940.0
10020,11236,2640.0
10020,11237,2052.1428571428573
10020,11238,1900.0
10020,11354,1725.0
10020,11355,1440.0
10020,11357,1860.0
10020,11358,2340.0
10020,11359,2100.0
10020,11361,1500.0
10020,11363,1680.0
10020,11364,1500.0
10020,11365,1770.0
10020,11366,2220.0
10020,11367,1452.0
10020,11368,1908.0
10020,11369,1868.1885856079405
10020,11370,1456.6666666666667
10020,11371,1746.5030060120241
10020,11372,1471.4285714285713
10020,11373,1292.7272727272727
10020,11374,1226.2941176470588
10020,11375,1560.0
10020,11377,1201.764705882353
10020,11378,1370.0
10020,11379,1551.4285714285713
10020,11385,1380.0
10020,11411,2040.0
10020,11413,2160.0
10020,11414,2550.0
10020,11415,1460.0
10020,11417,1680.0
10020,11418,1740.0
10020,11421,1780.0
10020,11422,2100.0
10020,11423,1800.0
10020,11427,2040.0
10020,11430,2565.942857142857
10020,11432,1620.0
10020,11433,2220.0
10020,11435,2040.0
10020,11436,2068.235294117647
10020,11516,2280.0
10020,11518,2640.0
10020,11548,3960.0
10020,11581,3060.0
10020,11692,3840.0
10020,11694,2820.0
10020,11724,3360.0
10020,11801,3000.0
10021,7002,2820.0
10021,7030,1380.0
10021,7114,1920.0
10021,7310,1260.0
10021,7644,2880.0
10021,7976,1260.0
10021,10001,1065.4545454545455
10021,10002,898.421052631579
10021,10003,992.2861842105264
10021,10004,1059.764705882353
10021,10005,898.5833333333334
10021,10006,1150.4347826086957
10021,10007,1361.8181818181818
10021,10009,801.5658914728682
10021,10010,861.6649484536083
10021,10011,1163.013698630137
10021,10012,1205.7719298245613
10021,10013,1322.2222222222222
10021,10014,1216.046511627907
10021,10016,783.5279069767441
10021,10017,542.5952380952381
10021,10018,951.4285714285714
10021,10019,747.3626373626373
10021,10020,727.8935643564356
10021,10021,319.24064171122996
10021,10022,466.70340501792117
10021,10023,586.1538461538462
10021,10024,614.3637992831541
10021,10025,765.5614973262032
10021,10026,773.4146341463414
10021,10027,1028.0
10021,10028,311.06221821460775
10021,10029,496.10738255033556
10021,10030,945.0
10021,10031,1156.0
10021,10032,1087.741935483871
10021,10033,1200.0
10021,10034,1266.6666666666667
10021,10035,610.0
10021,10036,947.1074380165289
10021,10037,704.7457627118644
10021,10038,977.7678571428571
10021,10039,1260.0
10021,10040,1313.4
10021,10044,458.57142857142856
10021,10065,342.20112781954884
10021,10069,680.0
10021,10075,272.7720207253886
10021,10103,894.0
10021,10111,625.5061728395061
10021,10112,766.1052631578947
10021,10115,1044.0
10021,10119,1018.3410138248848
10021,10128,378.4260528893242
10021,10154,573.831746031746
10021,10165,884.1818181818181
10021,10167,631.9036144578313
10021,10168,786.2588235294118
10021,10170,785.4545454545455
10021,10173,848.802752293578
10021,10174,651.7985611510792
10021,10199,1074.7826086956522
10021,10278,1247.2727272727273
10021,10280,1143.75
10021,10282,1250.0
10021,10310,2820.0
10021,10451,855.0
10021,10452,1440.0
10021,10453,1320.0
10021,10454,880.0
10021,10455,1050.0
10021,10458,1440.0
10021,10459,1120.0
10021,10460,1080.0
10021,10461,1590.0
10021,10462,1580.0
10021,10463,1368.0
10021,10465,1320.0
10021,10466,1860.0
10021,10467,1890.0
10021,10468,1400.0
10021,10470,1140.0
10021,10471,1464.0
10021,10472,1350.0
10021,10473,2700.0
10021,10475,2010.0
10021,10601,2400.0
10021,11101,763.6363636363636
10021,11102,855.0
10021,11103,920.625
10021,11104,960.0
10021,11105,1080.0
10021,11106,857.4193548387096
10021,11109,735.0
10021,11201,1150.0
10021,11203,2460.0
10021,11204,1820.0
10021,11205,1345.7142857142858
10021,11206,1554.5454545454545
10021,11207,2070.0
10021,11208,2460.0
10021,11209,1530.0
10021,11210,1920.0
10021,11211,1159.2
10021,11212,2940.0
10021,11213,1890.0
10021,11215,1660.0
10021,11216,1650.0
10021,11217,1591.578947368421
10021,11218,1950.0
10021,11219,2190.0
10021,11220,1980.0
10021,11221,2040.0
10021,11222,1092.6315789473683
10021,11223,1800.0
10021,11224,2520.0
10021,11225,1710.0
10021,11228,1860.0
10021,11230,1680.0
10021,11231,1230.0
10021,11232,1470.0
10021,11233,2310.0
10021,11236,4020.0
10021,11237,1815.0
10021,11238,1515.0
10021,11354,1470.0
10021,11355,1440.0
10021,11357,1260.0
10021,11360,2700.0
10021,11367,1580.0
10021,11368,780.0
10021,11369,1290.0
10021,11370,1050.0
10021,11371,1221.1016949152543
10021,11372,1380.0
10021,11373,1285.0
10021,11374,1356.0
10021,11375,1786.6666666666667
10021,11377,990.0
10021,11378,1100.0
10021,11379,1440.0
10021,11385,1530.0
10021,11415,1710.0
10021,11419,1920.0
10021,11430,2168.5714285714284
10021,11432,2440.0
10021,11435,1800.0
10021,11436,2460.0
10022,7010,1020.0
10022,7022,2640.0
10022,7030,1104.0
10022,7073,2880.0
10022,7093,690.0
10022,7114,2048.5714285714284
10022,7307,1800.0
10022,7310,2400.0
10022,7311,840.0
10022,7605,1380.0
10022,7631,1320.0
10022,7650,1200.0
10022,7945,600.0
10022,10001,907.5890410958904
10022,10002,911.3333333333334
10022,10003,743.8493723849373
10022,10004,1060.2272727272727
10022,10005,904.8
10022,10006,1184.5945945945946
10022,10007,1266.774193548387
10022,10009,752.5506072874493
10022,10010,621.526150627615
10022,10011,1013.1428571428571
10022,10012,958.779197080292
10022,10013,1273.4962406015038
10022,10014,976.0618811881188
10022,10016,546.502004008016
10022,10017,338.45089285714283
10022,10018,746.4474474474474
10022,10019,563.4238095238095
10022,10020,505.5693348365276
10022,10021,364.71966205837174
10022,10022,344.5209742895805
10022,10023,615.4706684856753
10022,10024,713.5353535353536
10022,10025,833.8532818532818
10022,10026,825.9047619047619
10022,10027,1136.6666666666667
10022,10028,502.2698094282849
10022,10029,659.3296089385475
10022,10030,1068.0
10022,10031,1171.111111111111
10022,10032,1208.2758620689656
10022,10033,1161.4285714285713
10022,10034,1330.0
10022,10035,748.8888888888889
10022,10036,750.2987012987013
10022,10037,771.8181818181819
10022,10038,1050.2752293577983
10022,10039,1028.5714285714287
10022,10040,1200.0
10022,10044,447.6470588235294
10022,10065,318.51582867783986
10022,10069,687.3333333333334
10022,10075,436.6744186046512
10022,10103,1186.6666666666667
10022,10111,391.83673469387753
10022,10112,518.5714285714286
10022,10115,1045.7142857142858
10022,10119,767.8485915492957
10022,10128,551.1773997569867
10022,10154,308.35227272727275
10022,10165,603.8910891089109
10022,10167,389.89765458422175
10022,10168,505.3941908713693
10022,10170,394.875
10022,10173,534.8231827111985
10022,10174,352.1095890410959
10022,10199,882.8571428571429
10022,10278,1168.8311688311687
10022,10280,1051.5
10022,10282,1302.3076923076924
10022,10304,2100.0
10022,10305,1560.0
10022,10308,2820.0
10022,10451,860.0
10022,10452,1035.0
10022,10453,1309.090909090909
10022,10454,955.0
10022,10455,1640.0
10022,10456,1540.0
10022,10457,1260.0
10022,10458,1180.0
10022,10459,1035.0
10022,10460,1640.0
10022,10461,1593.3333333333333
10022,10462,1598.1818181818182
10022,10463,1565.0
10022,10464,1740.0
10022,10465,1455.0
10022,10466,1200.0
10022,10467,1482.857142857143
10022,10468,940.0
10022,10469,1560.0
10022,10471,1720.0
10022,10472,1860.0
10022,10473,1660.0
10022,10475,1620.0
10022,10549,3300.0
10022,10704,1080.0
10022,11004,1440.0
10022,11101,613.469387755102
10022,11102,785.0
10022,11103,936.5625
10022,11104,738.9473684210526
10022,11105,1035.2941176470588
10022,11106,717.86
10022,11109,723.2727272727273
10022,11201,1282.7848101265822
10022,11204,2380.0
10022,11205,1658.5714285714287
10022,11206,1384.2857142857142
10022,11207,2430.0
10022,11209,1605.0
10022,11210,2235.0
10022,11211,1201.0169491525423
10022,11212,2580.0
10022,11213,1830.0
10022,11215,1670.638888888889
10022,11216,1813.8461538461538
10022,11217,1522.3529411764705
10022,11218,1628.5714285714287
10022,11219,1700.0
10022,11220,1627.5
10022,11221,2074.285714285714
10022,11222,901.876923076923
10022,11223,1800.0
10022,11224,2550.0
10022,11225,1761.8181818181818
10022,11226,1780.0
10022,11229,2340.0
10022,11230,1920.0
10022,11231,1315.7142857142858
10022,11232,1920.0
10022,11233,2070.0
10022,11234,2160.0
10022,11235,2700.0
10022,11237,1566.0
10022,11238,1544.0
10022,11354,1572.0
10022,11355,1680.0
10022,11356,1920.0
10022,11357,1650.0
10022,11361,2000.0
10022,11363,1560.0
10022,11365,1320.0
10022,11366,1500.0
10022,11367,1380.0
10022,11368,1830.0
10022,11369,1529.0526315789473
10022,11370,1197.2727272727273
10022,11371,1484.9349593495936
10022,11372,1203.8709677419354
10022,11373,1242.857142857143
10022,11374,1200.0
10022,11375,1440.0
10022,11377,944.0
10022,11378,1306.6666666666667
10022,11379,1226.6666666666667
10022,11385,1476.0
10022,11413,1860.0
10022,11415,1707.2727272727273
10022,11416,1740.0
10022,11417,2250.0
10022,11418,1470.0
10022,11419,1890.0
10022,11421,1488.0
10022,11423,1620.0
10022,11426,1620.0
10022,11427,1500.0
10022,11430,2257.078651685393
10022,11432,1320.0
10022,11433,1680.0
10022,11435,1387.5
10022,11436,1815.0
10022,11545,2640.0
10022,11576,1740.0
10022,11694,2700.0
10022,12542,1500.0
10022,12857,480.0
10022,17836,480.0
10023,7024,1380.0
10023,7030,1440.0
10023,7093,300.0
10023,7114,1962.857142857143
10023,7311,780.0
10023,7603,1200.0
10023,7657,1740.0
10023,10001,652.3943661971831
10023,10002,1361.6666666666667
10023,10003,1127.9074733096086
10023,10004,1233.3333333333333
10023,10005,1600.0
10023,10006,1296.3157894736842
10023,10007,1403.5714285714287
10023,10009,1241.1764705882354
10023,10010,1026.8989547038327
10023,10011,828.0722891566265
10023,10012,1304.2297297297298
10023,10013,1147.0212765957447
10023,10014,916.3133640552995
10023,10016,902.5714285714286
10023,10017,874.7619047619048
10023,10018,610.334928229665
10023,10019,343.66722972972974
10023,10020,438.51428571428573
10023,10021,599.6836555360281
10023,10022,622.7170953101362
10023,10023,264.26645519429024
10023,10024,300.7832238504295
10023,10025,429.9867899603699
10023,10026,683.8509316770186
10023,10027,640.8510638297872
10023,10028,703.2167832167833
10023,10029,774.1747572815534
10023,10030,838.4615384615385
10023,10031,820.3846153846154
10023,10032,841.065934065934
10023,10033,925.4237288135594
10023,10034,1099.2
10023,10035,990.0
10023,10036,510.31306306306305
10023,10037,932.4
10023,10038,1380.0
10023,10039,1041.1764705882354
10023,10040,921.0
10023,10044,908.0
10023,10065,545.9358288770053
10023,10069,268.1353383458647
10023,10075,589.8181818181819
10023,10103,1332.0
10023,10111,569.5263157894736
10023,10112,621.8181818181819
10023,10115,573.5433070866142
10023,10119,780.5465393794749
10023,10128,668.3875432525952
10023,10154,731.8134715025907
10023,10165,820.8736842105263
10023,10167,861.3496932515337
10023,10168,954.5714285714286
10023,10170,939.4285714285714
10023,10173,707.4324324324324
10023,10174,910.7636363636364
10023,10199,675.0
10023,10278,1287.6923076923076
10023,10280,1233.75
10023,10282,1171.6666666666667
10023,10451,1212.0
10023,10452,1220.0
10023,10453,1242.857142857143
10023,10454,1080.0
10023,10455,1140.0
10023,10456,1560.0
10023,10457,1000.0
10023,10458,2130.0
10023,10459,1710.0
10023,10461,1800.0
10023,10462,1128.0
10023,10463,977.1428571428571
10023,10465,1320.0
10023,10466,1020.0
10023,10467,1450.0
10023,10468,1395.0
10023,10470,1305.0
10023,10471,1097.142857142857
10023,10705,1290.0
10023,10965,900.0
10023,11101,1043.076923076923
10023,11102,1213.5238095238096
10023,11103,1280.8695652173913
10023,11104,1206.923076923077
10023,11105,1500.0
10023,11106,1105.531914893617
10023,11109,980.0
10023,11201,1772.9032258064517
10023,11204,3480.0
10023,11205,1636.3636363636363
10023,11206,1662.857142857143
10023,11209,1980.0
10023,11210,2220.0
10023,11211,1655.625
10023,11213,1920.0
10023,11214,2160.0
10023,11215,2025.5172413793102
10023,11216,1990.0
10023,11217,1842.857142857143
10023,11218,1930.0
10023,11219,2160.0
10023,11220,1580.0
10023,11221,2472.0
10023,11222,1247.3684210526317
10023,11223,2460.0
10023,11225,2370.0
10023,11226,1935.0
10023,11230,2760.0
10023,11231,1965.0
10023,11232,2010.0
10023,11237,2700.0
10023,11238,1849.090909090909
10023,11351,1260.0
10023,11354,1470.0
10023,11357,2040.0
10023,11358,1740.0
10023,11362,2880.0
10023,11365,2280.0
10023,11366,2340.0
10023,11367,1710.0
10023,11368,2070.0
10023,11369,1751.909090909091
10023,11370,1387.5
10023,11371,1642.8169014084508
10023,11372,1320.0
10023,11373,1650.0
10023,11374,1693.3333333333333
10023,11375,1836.0
10023,11377,1423.6363636363637
10023,11378,1260.0
10023,11379,1530.0
10023,11385,1590.0
10023,11414,2082.0
10023,11415,1824.0
10023,11420,2670.0
10023,11421,1935.0
10023,11423,3960.0
10023,11430,2561.6129032258063
10023,11435,1080.0
10023,11436,2664.0
10023,11694,4080.0
10024,7020,840.0
10024,7024,540.0
10024,7086,840.0
10024,7093,1020.0
10024,7114,2001.1764705882354
10024,10001,806.8085106382979
10024,10002,1340.6896551724137
10024,10003,1290.5263157894738
10024,10004,1446.8695652173913
10024,10005,1368.0
10024,10006,1538.5714285714287
10024,10007,1239.0
10024,10009,1322.7272727272727
10024,10010,1152.6927083333333
10024,10011,895.625
10024,10012,1390.6382978723404
10024,10013,1159.322033898305
10024,10014,1142.5374149659865
10024,10016,1099.5652173913043
10024,10017,1011.044776119403
10024,10018,814.2
10024,10019,496.15384615384613
10024,10020,623.5241379310345
10024,10021,650.7272727272727
10024,10022,804.6633663366337
10024,10023,313.42319368548874
10024,10024,235.40293296089385
10024,10025,289.33107535986454
10024,10026,544.8780487804878
10024,10027,513.3333333333334
10024,10028,569.5741935483871
10024,10029,624.5454545454545
10024,10030,723.6363636363636
10024,10031,708.8372093023256
10024,10032,746.0176991150443
10024,10033,870.9677419354839
10024,10034,1043.076923076923
10024,10035,960.0
10024,10036,683.3976833976834
10024,10037,790.5882352941177
10024,10038,1478.1818181818182
10024,10039,886.875
10024,10040,898.2857142857143
10024,10044,1013.1428571428571
10024,10065,744.7682119205298
10024,10069,420.75949367088606
10024,10075,539.6190476190476
10024,10111,749.8617511520737
10024,10112,774.0
10024,10115,417.72972972972974
10024,10119,950.4609375
10024,10128,541.8904109589041
10024,10154,912.0
10024,10165,1058.4
